id	filename	md5	size	state
4cea8ed2-8671-40b2-9310-225751043614	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-38-4631-11A-01D-1756-05.gdc_hg38.txt	d9a543e1459864f62b940d5501a71b20	141252120	live
9ad361ba-4ea8-4afc-a3a4-c7e363d44866	jhu-usc.edu_LIHC.HumanMethylation450.9.lvl-3.TCGA-CC-A5UC-01A-11D-A28Y-05.gdc_hg38.txt	9a838b765cd214f386d07b1c5fa94a27	141286077	live
310832ea-a598-4a8c-9ec6-e87ecf8751cb	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24O-01A-11D-A16A-05.gdc_hg38.txt	ab84b612b639f11b37d91f7bf40760fc	141278701	live
31b9bddb-6c5d-4e37-93cf-aa23f56d75a5	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BF-01A-21D-A12R-05.gdc_hg38.txt	a29228915950f440285bfea7f48549a2	141275329	live
b4870967-b7bb-4f6b-a3d6-54148bf1c85e	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AADY-01A-11D-A40S-05.gdc_hg38.txt	e293efe86a66c9b7efd7d007802d778e	141231852	live
e62b0bd9-d030-4166-893c-7010785f47f2	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6317-02A-11D-2064-05.gdc_hg38.txt	96ad6097f48c32aa2589ea1faef3fcaa	141309315	live
3ba9376a-dec4-426f-a5a7-1d3048cc4ab3	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AZ-4615-01A-01D-1407-05.gdc_hg38.txt	0ef3457587f355e2fb71f3ed4bcd08bc	141265475	live
94228b38-1ee7-4406-852c-145c3974dcd1	jhu-usc.edu_LIHC.HumanMethylation450.13.lvl-3.TCGA-RG-A7D4-01A-12D-A341-05.gdc_hg38.txt	4f6a7031af7ba6bebf465cc68cf06080	141285364	live
e422082f-1c8c-4453-bdbe-77054e86f8bb	jhu-usc.edu_LIHC.HumanMethylation450.11.lvl-3.TCGA-QA-A7B7-01A-11D-A32R-05.gdc_hg38.txt	bd203d3024d0dc523073d5c82be71f5c	141295421	live
79e8bf26-b83b-49fb-84ed-a42e3e60f568	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAD3-01A-11D-A40S-05.gdc_hg38.txt	120e050d4e1a9da922f92bcadb0a491c	141262324	live
ec8cc12a-30aa-4856-8071-239ef5aa609c	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1IW-01A-11D-A13K-05.gdc_hg38.txt	86c614bb41fca665b193ecd1509c06d7	141266942	live
de1ce5b0-3a89-4cb7-a5db-5d32d2db9aab	jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-A2-A0YI-01A-31D-A10N-05.gdc_hg38.txt	c42ab25404648699510ddd1ac77f998c	141263460	live
8a2574a0-7b1b-48eb-adec-7aadd7500ce3	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-4N-A93T-01A-11D-A36Y-05.gdc_hg38.txt	22e45e4ec262d4ff8c3f225f67bb0fa7	141293879	live
fa8c47d1-48e9-4507-83de-2cfc74f4fe96	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A4DF-01A-11D-A24I-05.gdc_hg38.txt	710e5eaa8db3a9494f1d156bd8af1973	141252567	live
b8d1a615-8aad-44cd-916b-d6fe675d54c0	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-91-8499-01A-11D-2398-05.gdc_hg38.txt	0622bf844c1b9a413b2805fabf36511a	141276133	live
9638113a-e98d-4888-9d3f-f58c5670c75f	jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-BD-A2L6-11A-21D-A20Z-05.gdc_hg38.txt	6252ad1842a5d5d440731fcbd0d3107b	141281425	live
3fdbe000-c0d7-44b4-a105-a8249baf6aa7	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1OX-01A-11D-A145-05.gdc_hg38.txt	6389f99c7c036b99d5c3715f6a8b59ae	141291433	live
8309b159-23bc-4540-8573-409fd8157c7b	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-69-7761-01A-11D-2168-05.gdc_hg38.txt	fe993bd49b324f86a6e86983ebb0d6fb	141249197	live
4fd22044-1694-4377-bc34-640e56db76a9	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-44-8119-01A-11D-2239-05.gdc_hg38.txt	a030c6591ac0ebd04e67a6b65f498a3b	141297992	live
d4c3bb06-a3cb-4944-a205-56475922f187	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-86-6851-01A-11D-1947-05.gdc_hg38.txt	83ca664044a15179d9b683e198410621	141244771	live
2848d96d-17d5-4948-b27e-f5a2f8035db5	jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-E9-A1NG-11A-52D-A14N-05.gdc_hg38.txt	e5796bc605b31eb5ca69bdc7dcac9723	141295147	live
fb744f61-72d9-4fdd-9008-8bea1544fdfe	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAVV-01A-11D-A40S-05.gdc_hg38.txt	a9e2e1080430841dfd9a564ed7e0b7aa	141283107	live
fb361db8-98fe-4418-aa03-da3bf7ff0ce9	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-NH-A50T-01A-11D-A28O-05.gdc_hg38.txt	39a1703169ef539161838ef3b39aa03b	141284555	live
5fcf7899-5a19-48f6-b758-b71bbf06cd28	jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-64-1679-01A-21D-2064-05.gdc_hg38.txt	1a1c288f6f5c36a768ba183d2c7e6771	141261704	live
00777e33-947e-481f-b8d5-38db7f7ef394	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6169-01A-11D-1651-05.gdc_hg38.txt	2cf001de007848e14d18e272fd50e1c1	141277590	live
b79581fe-0601-4969-ba94-f3162355cea7	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A11A-11A-11D-A132-05.gdc_hg38.txt	cf7e344bfd9aa787ae0cbf31609bb5cd	141270383	live
dfc1c3c5-a717-47c4-b2f8-1807f92936f1	jhu-usc.edu_LUAD.HumanMethylation450.16.lvl-3.TCGA-MP-A4TE-01A-22D-A25R-05.gdc_hg38.txt	1c3f674a40ded2244dcb1c6871473a81	141248151	live
b2d5fe45-529c-4d8a-9276-225cbbc20f2c	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-44-5645-11A-01D-1626-05.gdc_hg38.txt	4e3db75225f9d7c6faba38922a063460	141265881	live
b310de8c-81d2-4253-a4fb-41ee481ebef3	jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-85-A5B5-01A-21D-A26N-05.gdc_hg38.txt	f6c3b7893de99da4bad3a63444f294bb	141293508	live
b0617854-1d22-4eeb-823d-d75857908a8c	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-5R-AA1C-01A-11D-A40S-05.gdc_hg38.txt	3fc8dd5e9093012041b5e32091125e21	141274136	live
